disp_id,client_id,account_id,type
D00002179,C00002179,A00001799,Owner
D00002180,C00002180,A00001800,Owner
D00002181,C00002181,A00001801,Owner
D00002182,C00002182,A00001802,Owner
D00002183,C00002183,A00001802,User
D00002184,C00002184,A00001803,Owner
D00002185,C00002185,A00001804,Owner
D00002186,C00002186,A00001805,Owner
D00002187,C00002187,A00001806,Owner
D00002188,C00002188,A00001806,User
D00002189,C00002189,A00001807,Owner
D00002190,C00002190,A00001808,Owner
D00002191,C00002191,A00001808,User
D00002192,C00002192,A00001809,Owner
D00002193,C00002193,A00001809,User
D00002194,C00002194,A00001810,Owner
D00002195,C00002195,A00001811,Owner
D00002196,C00002196,A00001812,Owner
D00002197,C00002197,A00001813,Owner
D00002198,C00002198,A00001814,Owner
D00002199,C00002199,A00001814,User
D00002200,C00002200,A00001815,Owner
D00002201,C00002201,A00001816,Owner
D00002202,C00002202,A00001816,User
D00002203,C00002203,A00001817,Owner
D00002204,C00002204,A00001818,Owner
D00002205,C00002205,A00001819,Owner
D00002206,C00002206,A00001820,Owner
D00002207,C00002207,A00001821,Owner
D00002208,C00002208,A00001821,User
D00002209,C00002209,A00001822,Owner
D00002210,C00002210,A00001822,User
D00002211,C00002211,A00001823,Owner
D00002212,C00002212,A00001824,Owner
D00002213,C00002213,A00001825,Owner
D00002214,C00002214,A00001826,Owner
D00002215,C00002215,A00001827,Owner
D00002216,C00002216,A00001828,Owner
D00002217,C00002217,A00001828,User
D00002218,C00002218,A00001829,Owner
D00002219,C00002219,A00001829,User
D00002220,C00002220,A00001830,Owner
D00002221,C00002221,A00001830,User
D00002222,C00002222,A00001831,Owner
D00002223,C00002223,A00001832,Owner
D00002224,C00002224,A00001833,Owner
D00002225,C00002225,A00001834,Owner
D00002226,C00002226,A00001835,Owner
D00002227,C00002227,A00001836,Owner
D00002228,C00002228,A00001837,Owner
D00002229,C00002229,A00001838,Owner
D00002230,C00002230,A00001839,Owner
D00002231,C00002231,A00001840,Owner
D00002232,C00002232,A00001841,Owner
D00002233,C00002233,A00001841,User
D00002235,C00002235,A00001843,Owner
D00002236,C00002236,A00001844,Owner
D00002237,C00002237,A00001845,Owner
D00002238,C00002238,A00001845,User
D00002239,C00002239,A00001846,Owner
D00002240,C00002240,A00001847,Owner
D00002241,C00002241,A00001847,User
D00002242,C00002242,A00001848,Owner
D00002243,C00002243,A00001848,User
D00002246,C00002246,A00001851,Owner
D00002247,C00002247,A00001852,Owner
D00002248,C00002248,A00001853,Owner
D00002249,C00002249,A00001854,Owner
D00002250,C00002250,A00001855,Owner
D00002251,C00002251,A00001856,Owner
D00002252,C00002252,A00001857,Owner
D00002253,C00002253,A00001857,User
D00002254,C00002254,A00001858,Owner
D00002255,C00002255,A00001859,Owner
D00002256,C00002256,A00001860,Owner
D00002257,C00002257,A00001861,Owner
D00002258,C00002258,A00001861,User
D00002259,C00002259,A00001862,Owner
D00002260,C00002260,A00001863,Owner
D00002261,C00002261,A00001863,User
D00002263,C00002263,A00001865,Owner
D00002264,C00002264,A00001866,Owner
D00002265,C00002265,A00001867,Owner
D00002266,C00002266,A00001868,Owner
D00002267,C00002267,A00001869,Owner
D00002268,C00002268,A00001870,Owner
D00002269,C00002269,A00001871,Owner
D00002270,C00002270,A00001872,Owner
D00002271,C00002271,A00001872,User
D00002274,C00002274,A00001874,Owner
D00002275,C00002275,A00001874,User
D00002276,C00002276,A00001875,Owner
D00002277,C00002277,A00001876,Owner
D00002278,C00002278,A00001877,Owner
D00002279,C00002279,A00001878,Owner
D00002280,C00002280,A00001879,Owner
D00002281,C00002281,A00001880,Owner
D00002282,C00002282,A00001881,Owner
D00002283,C00002283,A00001882,Owner
D00002286,C00002286,A00001884,Owner
D00002287,C00002287,A00001885,Owner
D00002288,C00002288,A00001886,Owner
D00002289,C00002289,A00001886,User
D00002290,C00002290,A00001887,Owner
D00002291,C00002291,A00001888,Owner
D00002292,C00002292,A00001889,Owner
D00002293,C00002293,A00001890,Owner
D00002294,C00002294,A00001891,Owner
D00002295,C00002295,A00001892,Owner
D00002296,C00002296,A00001892,User
D00002297,C00002297,A00001893,Owner
D00002298,C00002298,A00001893,User
D00002299,C00002299,A00001894,Owner
D00002300,C00002300,A00001895,Owner
D00002301,C00002301,A00001895,User
D00002302,C00002302,A00001896,Owner
D00002303,C00002303,A00001897,Owner
D00002304,C00002304,A00001897,User
D00002305,C00002305,A00001898,Owner
D00002306,C00002306,A00001898,User
D00002307,C00002307,A00001899,Owner
D00002308,C00002308,A00001900,Owner
D00002309,C00002309,A00001901,Owner
D00002310,C00002310,A00001902,Owner
D00002311,C00002311,A00001902,User
D00002312,C00002312,A00001903,Owner
D00002313,C00002313,A00001904,Owner
D00002314,C00002314,A00001905,Owner
D00002315,C00002315,A00001905,User
D00002316,C00002316,A00001906,Owner
D00002317,C00002317,A00001907,Owner
D00002318,C00002318,A00001908,Owner
D00002319,C00002319,A00001909,Owner
D00002320,C00002320,A00001910,Owner
D00002321,C00002321,A00001911,Owner
D00002322,C00002322,A00001912,Owner
D00002323,C00002323,A00001913,Owner
D00002324,C00002324,A00001914,Owner
D00002325,C00002325,A00001915,Owner
D00002326,C00002326,A00001916,Owner
D00002327,C00002327,A00001917,Owner
D00002328,C00002328,A00001918,Owner
D00002329,C00002329,A00001919,Owner
D00002330,C00002330,A00001920,Owner
D00002331,C00002331,A00001921,Owner
D00002332,C00002332,A00001922,Owner
D00002333,C00002333,A00001922,User
D00002335,C00002335,A00001924,Owner
D00002336,C00002336,A00001925,Owner
D00002337,C00002337,A00001925,User
D00002338,C00002338,A00001926,Owner
D00002339,C00002339,A00001926,User
D00002340,C00002340,A00001927,Owner
D00002341,C00002341,A00001927,User
D00002342,C00002342,A00001928,Owner
D00002343,C00002343,A00001929,Owner
D00002344,C00002344,A00001930,Owner
D00002345,C00002345,A00001931,Owner
D00002346,C00002346,A00001931,User
D00002347,C00002347,A00001932,Owner
D00002348,C00002348,A00001933,Owner
D00002349,C00002349,A00001934,Owner
D00002350,C00002350,A00001934,User
D00002351,C00002351,A00001935,Owner
D00002352,C00002352,A00001936,Owner
D00002353,C00002353,A00001937,Owner
D00002354,C00002354,A00001938,Owner
D00002355,C00002355,A00001939,Owner
D00002356,C00002356,A00001940,Owner
D00002357,C00002357,A00001940,User
D00002358,C00002358,A00001941,Owner
D00002359,C00002359,A00001941,User
D00002361,C00002361,A00001943,Owner
D00002362,C00002362,A00001943,User
D00002363,C00002363,A00001944,Owner
D00002364,C00002364,A00001945,Owner
D00002365,C00002365,A00001946,Owner
D00002366,C00002366,A00001947,Owner
D00002367,C00002367,A00001947,User
D00002368,C00002368,A00001948,Owner
D00002369,C00002369,A00001948,User
D00002370,C00002370,A00001949,Owner
D00002371,C00002371,A00001950,Owner
D00002372,C00002372,A00001951,Owner
D00002373,C00002373,A00001952,Owner
D00002374,C00002374,A00001953,Owner
D00002375,C00002375,A00001954,Owner
D00002376,C00002376,A00001954,User
D00002377,C00002377,A00001955,Owner
D00002378,C00002378,A00001956,Owner
D00002379,C00002379,A00001957,Owner
D00002380,C00002380,A00001958,Owner
D00002381,C00002381,A00001958,User
D00002382,C00002382,A00001959,Owner
D00002383,C00002383,A00001960,Owner
D00002384,C00002384,A00001960,User
D00002385,C00002385,A00001961,Owner
D00002386,C00002386,A00001961,User
D00002387,C00002387,A00001962,Owner
D00002388,C00002388,A00001963,Owner
D00002389,C00002389,A00001964,Owner
D00002390,C00002390,A00001965,Owner
D00002391,C00002391,A00001966,Owner
D00002392,C00002392,A00001967,Owner
D00002393,C00002393,A00001968,Owner
D00002394,C00002394,A00001969,Owner
D00002395,C00002395,A00001970,Owner
D00002396,C00002396,A00001971,Owner
D00002397,C00002397,A00001972,Owner
D00002398,C00002398,A00001973,Owner
D00002399,C00002399,A00001974,Owner
D00002400,C00002400,A00001975,Owner
D00002401,C00002401,A00001976,Owner
D00002402,C00002402,A00001977,Owner
D00002403,C00002403,A00001978,Owner
D00002404,C00002404,A00001979,Owner
D00002405,C00002405,A00001979,User
D00002406,C00002406,A00001980,Owner
D00002407,C00002407,A00001981,Owner
D00002408,C00002408,A00001982,Owner
D00002409,C00002409,A00001983,Owner
D00002410,C00002410,A00001984,Owner
D00002411,C00002411,A00001984,User
D00002412,C00002412,A00001985,Owner
D00002413,C00002413,A00001986,Owner
D00002414,C00002414,A00001987,Owner
D00002415,C00002415,A00001987,User
D00002416,C00002416,A00001988,Owner
D00002417,C00002417,A00001989,Owner
D00002418,C00002418,A00001990,Owner
D00002419,C00002419,A00001991,Owner
D00002420,C00002420,A00001992,Owner
D00002421,C00002421,A00001992,User
D00002422,C00002422,A00001993,Owner
D00002423,C00002423,A00001994,Owner
D00002424,C00002424,A00001995,Owner
D00002425,C00002425,A00001996,Owner
D00002426,C00002426,A00001997,Owner
D00002427,C00002427,A00001997,User
D00002428,C00002428,A00001998,Owner
D00002429,C00002429,A00001999,Owner
D00002430,C00002430,A00002000,Owner
D00002431,C00002431,A00002001,Owner
D00002432,C00002432,A00002002,Owner
D00002433,C00002433,A00002003,Owner
D00002434,C00002434,A00002004,Owner
D00002435,C00002435,A00002005,Owner
D00002436,C00002436,A00002006,Owner
D00002437,C00002437,A00002007,Owner
D00002438,C00002438,A00002008,Owner
D00002439,C00002439,A00002008,User
D00002440,C00002440,A00002009,Owner
D00002441,C00002441,A00002010,Owner
D00002442,C00002442,A00002010,User
D00002443,C00002443,A00002011,Owner
D00002444,C00002444,A00002012,Owner
D00002445,C00002445,A00002013,Owner
D00002447,C00002447,A00002015,Owner
D00002448,C00002448,A00002015,User
D00002449,C00002449,A00002016,Owner
D00002450,C00002450,A00002017,Owner
D00002451,C00002451,A00002018,Owner
D00002452,C00002452,A00002019,Owner
D00002453,C00002453,A00002020,Owner
D00002454,C00002454,A00002021,Owner
D00002455,C00002455,A00002022,Owner
D00002456,C00002456,A00002022,User
D00002457,C00002457,A00002023,Owner
D00002458,C00002458,A00002023,User
D00002459,C00002459,A00002024,Owner
D00002460,C00002460,A00002025,Owner
D00002461,C00002461,A00002026,Owner
D00002462,C00002462,A00002027,Owner
D00002463,C00002463,A00002028,Owner
D00002464,C00002464,A00002029,Owner
D00002465,C00002465,A00002030,Owner
D00002467,C00002467,A00002032,Owner
D00002468,C00002468,A00002033,Owner
D00002469,C00002469,A00002034,Owner
D00002470,C00002470,A00002035,Owner
D00002471,C00002471,A00002035,User
D00002472,C00002472,A00002036,Owner
D00002473,C00002473,A00002037,Owner
D00002474,C00002474,A00002038,Owner
D00002475,C00002475,A00002039,Owner
D00002476,C00002476,A00002040,Owner
D00002477,C00002477,A00002040,User
D00002478,C00002478,A00002041,Owner
D00002479,C00002479,A00002042,Owner
D00002480,C00002480,A00002043,Owner
D00002481,C00002481,A00002044,Owner
D00002482,C00002482,A00002045,Owner
D00002483,C00002483,A00002045,User
D00002484,C00002484,A00002046,Owner
D00002485,C00002485,A00002047,Owner
D00002486,C00002486,A00002048,Owner
D00002487,C00002487,A00002049,Owner
D00002488,C00002488,A00002050,Owner
D00002489,C00002489,A00002051,Owner
D00002490,C00002490,A00002052,Owner
D00002491,C00002491,A00002053,Owner
D00002492,C00002492,A00002053,User
D00002493,C00002493,A00002054,Owner
D00002494,C00002494,A00002055,Owner
D00002495,C00002495,A00002056,Owner
D00002496,C00002496,A00002057,Owner
D00002497,C00002497,A00002058,Owner
D00002498,C00002498,A00002059,Owner
D00002499,C00002499,A00002060,Owner
D00002500,C00002500,A00002061,Owner
D00002501,C00002501,A00002062,Owner
D00002502,C00002502,A00002063,Owner
D00002503,C00002503,A00002064,Owner
D00002504,C00002504,A00002065,Owner
D00002505,C00002505,A00002066,Owner
D00002506,C00002506,A00002067,Owner
D00002507,C00002507,A00002068,Owner
D00002508,C00002508,A00002069,Owner
D00002509,C00002509,A00002069,User
D00002510,C00002510,A00002070,Owner
D00002511,C00002511,A00002071,Owner
D00002512,C00002512,A00002071,User
D00002513,C00002513,A00002072,Owner
D00002514,C00002514,A00002073,Owner
D00002515,C00002515,A00002074,Owner
D00002516,C00002516,A00002075,Owner
D00002517,C00002517,A00002076,Owner
D00002518,C00002518,A00002076,User
D00002519,C00002519,A00002077,Owner
D00002520,C00002520,A00002078,Owner
D00002521,C00002521,A00002079,Owner
D00002522,C00002522,A00002080,Owner
D00002523,C00002523,A00002080,User
D00002524,C00002524,A00002081,Owner
D00002525,C00002525,A00002082,Owner
D00002526,C00002526,A00002083,Owner
D00002527,C00002527,A00002084,Owner
D00002528,C00002528,A00002085,Owner
D00002529,C00002529,A00002086,Owner
D00002530,C00002530,A00002087,Owner
D00002531,C00002531,A00002088,Owner
D00002532,C00002532,A00002089,Owner
D00002533,C00002533,A00002090,Owner
D00002534,C00002534,A00002091,Owner
D00002535,C00002535,A00002092,Owner
D00002536,C00002536,A00002093,Owner
D00002537,C00002537,A00002094,Owner
D00002538,C00002538,A00002095,Owner
D00002539,C00002539,A00002096,Owner
D00002540,C00002540,A00002097,Owner
D00002542,C00002542,A00002099,Owner
D00002543,C00002543,A00002099,User
D00002545,C00002545,A00002101,Owner
D00002546,C00002546,A00002102,Owner
D00002547,C00002547,A00002103,Owner
D00002548,C00002548,A00002104,Owner
D00002549,C00002549,A00002105,Owner
D00002550,C00002550,A00002106,Owner
D00002551,C00002551,A00002107,Owner
D00002552,C00002552,A00002108,Owner
D00002553,C00002553,A00002109,Owner
D00002554,C00002554,A00002110,Owner
D00002555,C00002555,A00002111,Owner
D00002556,C00002556,A00002112,Owner
D00002557,C00002557,A00002113,Owner
D00002558,C00002558,A00002114,Owner
D00002559,C00002559,A00002115,Owner
D00002560,C00002560,A00002116,Owner
D00002561,C00002561,A00002117,Owner
D00002562,C00002562,A00002118,Owner
D00002563,C00002563,A00002119,Owner
D00002565,C00002565,A00002121,Owner
D00002566,C00002566,A00002122,Owner
D00002567,C00002567,A00002123,Owner
D00002568,C00002568,A00002123,User
D00002569,C00002569,A00002124,Owner
D00002570,C00002570,A00002124,User
D00002571,C00002571,A00002125,Owner
D00002572,C00002572,A00002126,Owner
D00002573,C00002573,A00002127,Owner
D00002574,C00002574,A00002128,Owner
D00002576,C00002576,A00002130,Owner
D00002577,C00002577,A00002131,Owner
D00002578,C00002578,A00002132,Owner
D00002579,C00002579,A00002133,Owner
D00002580,C00002580,A00002133,User
D00002581,C00002581,A00002134,Owner
D00002582,C00002582,A00002135,Owner
D00002583,C00002583,A00002136,Owner
D00002584,C00002584,A00002137,Owner
D00002585,C00002585,A00002138,Owner
D00002586,C00002586,A00002139,Owner
D00002587,C00002587,A00002139,User
D00002588,C00002588,A00002140,Owner
D00002589,C00002589,A00002141,Owner
D00002590,C00002590,A00002142,Owner
D00002591,C00002591,A00002142,User
D00002592,C00002592,A00002143,Owner
D00002593,C00002593,A00002143,User
D00002594,C00002594,A00002144,Owner
D00002596,C00002596,A00002146,Owner
D00002597,C00002597,A00002147,Owner
D00002598,C00002598,A00002147,User
D00002599,C00002599,A00002148,Owner
D00002600,C00002600,A00002149,Owner
D00002601,C00002601,A00002150,Owner
D00002602,C00002602,A00002150,User
D00002603,C00002603,A00002151,Owner
D00002604,C00002604,A00002152,Owner
D00002605,C00002605,A00002152,User
D00002606,C00002606,A00002153,Owner
D00002607,C00002607,A00002154,Owner
D00002608,C00002608,A00002155,Owner
D00002609,C00002609,A00002156,Owner
D00002610,C00002610,A00002156,User
D00002611,C00002611,A00002157,Owner
D00002612,C00002612,A00002158,Owner
D00002613,C00002613,A00002159,Owner
D00002614,C00002614,A00002160,Owner
D00002615,C00002615,A00002161,Owner
D00002616,C00002616,A00002162,Owner
D00002617,C00002617,A00002162,User
D00002618,C00002618,A00002163,Owner
D00002619,C00002619,A00002164,Owner
D00002620,C00002620,A00002164,User
D00002621,C00002621,A00002165,Owner
D00002622,C00002622,A00002166,Owner
D00002623,C00002623,A00002167,Owner
D00002625,C00002625,A00002169,Owner
D00002626,C00002626,A00002170,Owner
D00002628,C00002628,A00002172,Owner
D00002629,C00002629,A00002172,User
D00002630,C00002630,A00002173,Owner
D00002631,C00002631,A00002174,Owner
D00002632,C00002632,A00002174,User
D00002633,C00002633,A00002175,Owner
D00002635,C00002635,A00002176,Owner
D00002636,C00002636,A00002177,Owner
D00002637,C00002637,A00002178,Owner
D00002638,C00002638,A00002179,Owner
D00002639,C00002639,A00002180,Owner
D00002640,C00002640,A00002180,User
D00002642,C00002642,A00002182,Owner
D00002643,C00002643,A00002183,Owner
D00002644,C00002644,A00002184,Owner
D00002645,C00002645,A00002185,Owner
D00002646,C00002646,A00002186,Owner
D00002647,C00002647,A00002187,Owner
D00002648,C00002648,A00002187,User
D00002650,C00002650,A00002189,Owner
D00002651,C00002651,A00002189,User
D00002652,C00002652,A00002190,Owner
D00002653,C00002653,A00002191,Owner
D00002654,C00002654,A00002192,Owner
D00002655,C00002655,A00002193,Owner
D00002656,C00002656,A00002194,Owner
D00002657,C00002657,A00002195,Owner
D00002658,C00002658,A00002196,Owner
D00002659,C00002659,A00002197,Owner
D00002661,C00002661,A00002199,Owner
D00002662,C00002662,A00002200,Owner
D00002663,C00002663,A00002201,Owner
D00002666,C00002666,A00002203,Owner
D00002667,C00002667,A00002204,Owner
D00002668,C00002668,A00002204,User
D00002669,C00002669,A00002205,Owner
D00002670,C00002670,A00002206,Owner
D00002671,C00002671,A00002207,Owner
D00002672,C00002672,A00002208,Owner
D00002673,C00002673,A00002209,Owner
D00002674,C00002674,A00002209,User
D00002675,C00002675,A00002210,Owner
D00002676,C00002676,A00002211,Owner
